file_path,label
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Ynxg0xnrLZ0_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\vNPL092rPgQ_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\vNPL092rPgQ_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\vNPL092rPgQ_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\vNPL092rPgQ_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\HXAebg4obiI_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\HXAebg4obiI_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\HXAebg4obiI_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\HXAebg4obiI_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1YyWDHJ3OCM_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1YyWDHJ3OCM_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1YyWDHJ3OCM_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\1YyWDHJ3OCM_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OTk4P465UuE_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OTk4P465UuE_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OTk4P465UuE_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\OTk4P465UuE_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BQikVnHehaM_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BQikVnHehaM_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BQikVnHehaM_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BQikVnHehaM_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Jj4jQMWiWoU_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Jj4jQMWiWoU_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Jj4jQMWiWoU_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Jj4jQMWiWoU_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\zWPtqxwvB1k_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\zWPtqxwvB1k_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\zWPtqxwvB1k_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\zWPtqxwvB1k_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\O25IKwo2HkE_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\O25IKwo2HkE_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\O25IKwo2HkE_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\O25IKwo2HkE_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2sSDVIV7kdA_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2sSDVIV7kdA_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2sSDVIV7kdA_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\2sSDVIV7kdA_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bL1E4-RznKg_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bL1E4-RznKg_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bL1E4-RznKg_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\bL1E4-RznKg_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\wNklwnZkt_0_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\wNklwnZkt_0_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\wNklwnZkt_0_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\wNklwnZkt_0_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ZZKEEh0Zrpg_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ZZKEEh0Zrpg_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ZZKEEh0Zrpg_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ZZKEEh0Zrpg_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CC4G1xMDcz4_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CC4G1xMDcz4_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CC4G1xMDcz4_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\CC4G1xMDcz4_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\t2qftVADnoM_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\t2qftVADnoM_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\t2qftVADnoM_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\t2qftVADnoM_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\sqxz6PhK-qI_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PsgXRv8hZl0_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PsgXRv8hZl0_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PsgXRv8hZl0_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PsgXRv8hZl0_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Szx_bifnnYM_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Szx_bifnnYM_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Szx_bifnnYM_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Szx_bifnnYM_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\-2yygHLdpXc_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\-2yygHLdpXc_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\-2yygHLdpXc_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\-2yygHLdpXc_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\kyTQBpg2-rc_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\kyTQBpg2-rc_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\kyTQBpg2-rc_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\kyTQBpg2-rc_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xkFQIuXxP4c_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xkFQIuXxP4c_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xkFQIuXxP4c_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\xkFQIuXxP4c_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\uLETIQnJM44_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\uLETIQnJM44_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\uLETIQnJM44_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\uLETIQnJM44_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6OcoDIrbMtY_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6OcoDIrbMtY_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6OcoDIrbMtY_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\6OcoDIrbMtY_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PwmXO0J-PAA_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PwmXO0J-PAA_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PwmXO0J-PAA_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\PwmXO0J-PAA_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\41frLbvJKhQ_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\41frLbvJKhQ_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\41frLbvJKhQ_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\41frLbvJKhQ_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hAvIkW-qOTo_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hAvIkW-qOTo_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hAvIkW-qOTo_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hAvIkW-qOTo_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\U5otMP8NDrY_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\U5otMP8NDrY_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\U5otMP8NDrY_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\U5otMP8NDrY_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MTB-P5Bt3_Q_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MTB-P5Bt3_Q_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MTB-P5Bt3_Q_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MTB-P5Bt3_Q_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eW7-uZ18HQA_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eW7-uZ18HQA_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eW7-uZ18HQA_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eW7-uZ18HQA_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4kKVGPDCIK8_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4kKVGPDCIK8_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4kKVGPDCIK8_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\4kKVGPDCIK8_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P5AgEqouchI_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P5AgEqouchI_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P5AgEqouchI_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\P5AgEqouchI_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\I9wOEADtYkc_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\I9wOEADtYkc_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\I9wOEADtYkc_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\I9wOEADtYkc_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0WmHby5gfSo_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0WmHby5gfSo_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0WmHby5gfSo_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\0WmHby5gfSo_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oi_hejNwPxI_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oi_hejNwPxI_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oi_hejNwPxI_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Oi_hejNwPxI_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\tiYLXMeYcUk_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\tiYLXMeYcUk_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\tiYLXMeYcUk_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\tiYLXMeYcUk_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IdenFdkeASo_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IdenFdkeASo_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IdenFdkeASo_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\IdenFdkeASo_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yZm0BfXYvFg_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yZm0BfXYvFg_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yZm0BfXYvFg_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yZm0BfXYvFg_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XyDwFEw4Liw_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XyDwFEw4Liw_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XyDwFEw4Liw_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\XyDwFEw4Liw_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Czce7Qreg0k_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Czce7Qreg0k_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Czce7Qreg0k_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Czce7Qreg0k_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GUsI_2tYVYM_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GUsI_2tYVYM_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GUsI_2tYVYM_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\GUsI_2tYVYM_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9YnYlDFKn-U_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9YnYlDFKn-U_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9YnYlDFKn-U_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\9YnYlDFKn-U_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKGTLoYbU7U_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKGTLoYbU7U_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKGTLoYbU7U_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\eKGTLoYbU7U_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\saevFB0acTY_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\saevFB0acTY_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\saevFB0acTY_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\saevFB0acTY_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MEMJSf7DLaA_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MEMJSf7DLaA_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MEMJSf7DLaA_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\MEMJSf7DLaA_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BdWn9pKLz_k_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BdWn9pKLz_k_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BdWn9pKLz_k_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\BdWn9pKLz_k_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lEPrdKorxNs_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lEPrdKorxNs_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lEPrdKorxNs_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lEPrdKorxNs_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FvdUm5j_oA0_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FvdUm5j_oA0_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FvdUm5j_oA0_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\FvdUm5j_oA0_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\q2X9mcMP_l4_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\q2X9mcMP_l4_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\q2X9mcMP_l4_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\q2X9mcMP_l4_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\u3wiO29Rmt8_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\u3wiO29Rmt8_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\u3wiO29Rmt8_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\u3wiO29Rmt8_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hzznbzry5R8_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hzznbzry5R8_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hzznbzry5R8_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\hzznbzry5R8_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\iePMcLYozYY_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\iePMcLYozYY_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\iePMcLYozYY_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\iePMcLYozYY_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Gk5Ey5icX5k_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Gk5Ey5icX5k_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Gk5Ey5icX5k_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Gk5Ey5icX5k_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\04SFLoexHDo_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\04SFLoexHDo_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\04SFLoexHDo_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\04SFLoexHDo_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WCo_yjQMttg_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WCo_yjQMttg_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WCo_yjQMttg_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\WCo_yjQMttg_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\c-myXK9NJWQ_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\c-myXK9NJWQ_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\c-myXK9NJWQ_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\c-myXK9NJWQ_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\S55oQEPL0ew_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\S55oQEPL0ew_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\S55oQEPL0ew_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\S55oQEPL0ew_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ttIeifVcqd4_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ttIeifVcqd4_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ttIeifVcqd4_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ttIeifVcqd4_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\liEXSOiURY8_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\liEXSOiURY8_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\liEXSOiURY8_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\liEXSOiURY8_out_add_noise.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Fm5qMu2CBbA_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Fm5qMu2CBbA_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Fm5qMu2CBbA_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\Fm5qMu2CBbA_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yASSsS9q6mY_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yASSsS9q6mY_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yASSsS9q6mY_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\yASSsS9q6mY_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\aKT0nr0EZS0_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\aKT0nr0EZS0_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\aKT0nr0EZS0_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\aKT0nr0EZS0_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lOiFehXjng8_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lOiFehXjng8_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lOiFehXjng8_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\lOiFehXjng8_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ltwnMaBY1OE_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\oezAMNywotU_out_time_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\oezAMNywotU_out_pitch_shift.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\oezAMNywotU_out_speed_change.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\oezAMNywotU_out_add_noise.wav,yes
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ecHgcc5MpyA_out_time_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ecHgcc5MpyA_out_pitch_shift.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ecHgcc5MpyA_out_speed_change.wav,no
D:\Ashraf\NCI\Semester 3\Code\augmented_data_new\ecHgcc5MpyA_out_add_noise.wav,no
